"n_input","beta","block","condition_label","score_type","n_replications","n_failed","mean_effect_size","sd_effect_size","mean_correlation","mean_latent_effect_base_full","mean_latent_effect_condition_full","mean_latent_effect_condition_selected","mean_delta_from_base_full","mean_delta_from_condition_full","mean_delta_from_condition_selected","mean_selection_effect_on_latent_d","mean_x_skew_obs","mean_y_skew_obs","mean_x_kurtosis_obs","mean_y_kurtosis_obs","mean_n_used","prop_significant"
250,0.4,"1E_range_restriction","x_upper","sum",1000,0,0.104168900225936,0.0428365277849285,0.222765869433643,0.200989836834673,0.200989836834673,0.0813284327421437,-0.0968209366087369,-0.0968209366087369,0.0228404674837928,-0.11966140409253,0.244986540823246,-0.0593836757901259,2.5693237858522,2.52885285092193,175,0.297
250,0.4,"1E_range_restriction","y_lower","sum",1000,0,0.10411578134651,0.042486402931964,0.219272050617115,0.200989836834673,0.200989836834673,0.0805818945533432,-0.0968740554881634,-0.0968740554881634,0.0235338867931668,-0.12040794228133,0.0618901249175018,-0.250602182552984,2.51899191349669,2.57298876923625,175,0.285
250,0.4,"1E_range_restriction","y_upper","sum",1000,0,0.149225783807277,0.048016904796886,0.218979812772314,0.200989836834673,0.200989836834673,0.260237796579739,-0.0517640530273965,-0.0517640530273965,-0.111012012772462,0.0592479597450653,-0.0541863848823704,0.247467842183809,2.51552030724827,2.56766463037705,175,0.437
250,0.6,"1A_score_construction","baseline_scores","factor",1000,0,0.209658354388299,0.0428871571117071,0.498047750847714,0.264322723681361,0.264322723681361,0.264322723681361,-0.054664369293062,-0.054664369293062,-0.054664369293062,0,-0.00478287546960729,0.00019433744550029,2.78640966350492,2.79131202374291,250,0.98
250,0.6,"1A_score_construction","baseline_scores","sum",1000,0,0.183263174715342,0.0372510601514183,0.498915741929657,0.264322723681361,0.264322723681361,0.264322723681361,-0.0810595489660188,-0.0810595489660188,-0.0810595489660188,0,-0.00427100548931632,-0.000199734881311485,2.49067461830314,2.49424555038332,250,0.981
250,0.6,"1B_reliability","loading_0.50","sum",1000,0,0.174979028542294,0.048451234591084,0.386342866627607,0.264322723681361,0.264322723681361,0.264322723681361,-0.0893436951390661,-0.0893436951390661,-0.0893436951390661,0,0.000169573480759296,-0.00221020823734104,2.6427160848598,2.6568236478073,250,0.852
250,0.6,"1B_reliability","loading_0.70","sum",1000,0,0.183221296934636,0.0373649803406146,0.496410163463463,0.264322723681361,0.264322723681361,0.264322723681361,-0.0811014267467249,-0.0811014267467249,-0.0811014267467249,0,-0.00473549414045389,0.00134596146947004,2.4960454353182,2.49178569124234,250,0.979
250,0.6,"1B_reliability","loading_0.85","sum",1000,0,0.163011047979798,0.0291135846464767,0.551093928698296,0.264322723681361,0.264322723681361,0.264322723681361,-0.101311675701563,-0.101311675701563,-0.101311675701563,0,-0.00363300296789445,0.00227484361488494,2.37900861464881,2.37658188839509,250,0.993
250,0.6,"1C_response_categories","n_cat_4","sum",1000,0,0.144656319417745,0.032228217693319,0.490678198980281,0.264322723681361,0.264322723681361,0.264322723681361,-0.119666404263615,-0.119666404263615,-0.119666404263615,0,-0.000694688144099529,0.00447562917408781,2.26968093872355,2.27135350787065,250,0.962
250,0.6,"1C_response_categories","n_cat_5","sum",1000,0,0.183689412808165,0.0386367282469436,0.498010623814354,0.264322723681361,0.264322723681361,0.264322723681361,-0.0806333108731956,-0.0806333108731956,-0.0806333108731956,0,-0.00308050368831426,0.00699002031305894,2.4930606378971,2.48909688962792,250,0.973
250,0.6,"1C_response_categories","n_cat_7","sum",1000,0,0.223992976552854,0.0506624245840564,0.503949210176985,0.264322723681361,0.264322723681361,0.264322723681361,-0.0403297471285063,-0.0403297471285063,-0.0403297471285063,0,-0.0110407713740834,0.00661941441914033,2.82029486729232,2.82890224017815,250,0.99
250,0.6,"1D_threshold_shift","lower_0.50","sum",1000,0,0.175882223877913,0.0434950203827028,0.495272326422707,0.264322723681361,0.264322723681361,0.264322723681361,-0.0884404998034479,-0.0884404998034479,-0.0884404998034479,0,-0.273251091146596,-0.269330264299683,2.56781458426196,2.55844896222126,250,0.958
250,0.6,"1D_threshold_shift","lower_0.70","sum",1000,0,0.167280989010609,0.0493884711824173,0.491947008375173,0.264322723681361,0.264322723681361,0.264322723681361,-0.0970417346707512,-0.0970417346707512,-0.0970417346707512,0,-0.390352587136477,-0.389995171165571,2.6392030418092,2.64268500235576,250,0.944
250,0.6,"1D_threshold_shift","lower_1.00","sum",1000,0,0.156041400987471,0.0570272194136361,0.483521966499399,0.264322723681361,0.264322723681361,0.264322723681361,-0.108281322693889,-0.108281322693889,-0.108281322693889,0,-0.600850509888355,-0.595012973086115,2.87151698158392,2.86627380264853,250,0.908
250,0.6,"1D_threshold_shift","upper_0.50","sum",1000,0,0.173990645952037,0.0443867034435812,0.495572070150232,0.264322723681361,0.264322723681361,0.264322723681361,-0.090332077729323,-0.090332077729323,-0.090332077729323,0,0.261390914021585,0.267929620341756,2.56043278016924,2.55194121826007,250,0.969
250,0.6,"1D_threshold_shift","upper_0.70","sum",1000,0,0.168147535723767,0.0501549292063169,0.491663175956676,0.264322723681361,0.264322723681361,0.264322723681361,-0.0961751879575937,-0.0961751879575937,-0.0961751879575937,0,0.386255281796682,0.393603938102297,2.63119015245868,2.64295366548594,250,0.951
250,0.6,"1D_threshold_shift","upper_1.00","sum",1000,0,0.15711099570288,0.0576957402725352,0.485245681786877,0.264322723681361,0.264322723681361,0.264322723681361,-0.107211727978481,-0.107211727978481,-0.107211727978481,0,0.601553037965061,0.597753862036743,2.87389570122845,2.86365165625528,250,0.898
250,0.6,"1E_range_restriction","x_lower","sum",1000,0,0.189130280426761,0.0504334080148338,0.346457033914312,0.264322723681361,0.264322723681361,0.320076471786125,-0.0751924432545997,-0.0751924432545997,-0.130946191359364,0.0557537481047643,-0.24743718039905,0.0597967691499233,2.57411632454818,2.55801633537389,175,0.776
250,0.6,"1E_range_restriction","x_upper","sum",1000,0,0.130533100988466,0.0447175256696484,0.344077626524619,0.264322723681361,0.264322723681361,0.120704784549442,-0.133789622692894,-0.133789622692894,0.00982831643902417,-0.143617939131919,0.246744131088668,-0.0626434362742991,2.57022936764644,2.55685251557794,175,0.595
250,0.6,"1E_range_restriction","y_lower","sum",1000,0,0.129609304193407,0.043342046990351,0.346620505052246,0.264322723681361,0.264322723681361,0.123690013280889,-0.134713419487953,-0.134713419487953,0.00591929091251841,-0.140632710400471,0.0553307508267733,-0.252782858826104,2.55547152237346,2.57161018586568,175,0.587
250,0.6,"1E_range_restriction","y_upper","sum",1000,0,0.192894829994248,0.0494527328602452,0.347884299332499,0.264322723681361,0.264322723681361,0.319050211287427,-0.0714278936871124,-0.0714278936871124,-0.126155381293179,0.0547274876060668,-0.0600807742709571,0.241915826141908,2.55636534327471,2.56698719166145,175,0.783
500,0.2,"1A_score_construction","baseline_scores","factor",1000,0,0.11156517902545,0.032283699197006,0.165576114146818,0.145289727317512,0.145289727317512,0.145289727317512,-0.0337245482920618,-0.0337245482920618,-0.0337245482920618,0,0.00173601968887194,-0.00128823313524384,2.81282470671772,2.8138871444569,500,0.356
500,0.2,"1A_score_construction","baseline_scores","sum",1000,0,0.085152665682616,0.0270440398845668,0.165376353111445,0.145289727317512,0.145289727317512,0.145289727317512,-0.0601370616348958,-0.0601370616348958,-0.0601370616348958,0,0.00135532819478258,0.000105792294020483,2.50778418339973,2.50545083929791,500,0.349
500,0.2,"1B_reliability","loading_0.50","sum",1000,0,0.106145000645793,0.0362549129715308,0.129623564748328,0.145289727317512,0.145289727317512,0.145289727317512,-0.0391447266717189,-0.0391447266717189,-0.0391447266717189,0,-0.000617378947142254,-0.000489866701737188,2.66706476188666,2.6780453808688,500,0.273
500,0.2,"1B_reliability","loading_0.70","sum",1000,0,0.0856840087336119,0.0269201355822644,0.165832856084709,0.145289727317512,0.145289727317512,0.145289727317512,-0.0596057185839,-0.0596057185839,-0.0596057185839,0,-0.00079684546849147,-0.00248433033667081,2.50102448726313,2.51086611308826,500,0.368
500,0.2,"1B_reliability","loading_0.85","sum",1000,0,0.0459570501207729,0.0200423586833549,0.183534798206845,0.145289727317512,0.145289727317512,0.145289727317512,-0.0993326771967389,-0.0993326771967389,-0.0993326771967389,0,0.00195817911591528,0.0023322764940552,2.38573011810448,2.39393449715461,500,0.392
500,0.2,"1C_response_categories","n_cat_4","sum",1000,0,0.0470893246187364,0.0198276910925931,0.162497845641009,0.145289727317512,0.145289727317512,0.145289727317512,-0.0982004026987755,-0.0982004026987755,-0.0982004026987755,0,0.00243506343414532,0.00208005895852749,2.28280966173902,2.2841865426768,500,0.314
500,0.2,"1C_response_categories","n_cat_5","sum",1000,0,0.0863781147343615,0.0269739108226748,0.16600821057318,0.145289727317512,0.145289727317512,0.145289727317512,-0.0589116125831504,-0.0589116125831504,-0.0589116125831504,0,-0.000218401834142908,0.000314342326914712,2.50927260777105,2.50881804318417,500,0.363
500,0.2,"1C_response_categories","n_cat_7","sum",1000,0,0.126374248649987,0.0388966180762155,0.16762943983845,0.145289727317512,0.145289727317512,0.145289727317512,-0.018915478667525,-0.018915478667525,-0.018915478667525,0,-0.00276212383280497,0.00289093330690294,2.84564064181014,2.84834718546741,500,0.375
500,0.2,"1D_threshold_shift","lower_0.50","sum",1000,0,0.0763476633296085,0.0310156681249184,0.164895915162104,0.145289727317512,0.145289727317512,0.145289727317512,-0.0689420639879034,-0.0689420639879034,-0.0689420639879034,0,-0.272583936406663,-0.27049986918221,2.57192218077615,2.57636957210692,500,0.344
500,0.2,"1D_threshold_shift","lower_0.70","sum",1000,0,0.0685941198696612,0.0339676479347504,0.161703342561809,0.145289727317512,0.145289727317512,0.145289727317512,-0.0766956074478506,-0.0766956074478506,-0.0766956074478506,0,-0.392053273477299,-0.399815864394485,2.64965001580385,2.6692332803411,500,0.294
500,0.2,"1D_threshold_shift","lower_1.00","sum",1000,0,0.0620895256534405,0.0370525752566453,0.158509090805679,0.145289727317512,0.145289727317512,0.145289727317512,-0.0832002016640714,-0.0832002016640714,-0.0832002016640714,0,-0.604568000854253,-0.610011319277054,2.89580185094377,2.90996366841573,500,0.244
500,0.2,"1D_threshold_shift","upper_0.50","sum",1000,0,0.0754478824806911,0.0312829082811553,0.163302026617008,0.145289727317512,0.145289727317512,0.145289727317512,-0.0698418448368208,-0.0698418448368208,-0.0698418448368208,0,0.271796866107446,0.27325141743364,2.57088032188047,2.58008294826336,500,0.322
