"effect_size","ceiling_zone","scope","ceiling_accuracy","fit","slope","intercept","p_value","p_accuracy","threshold_value","observed_test_stat","significant","test_failed","test_error","n_used","x_unique","y_unique","correlation","x_mean_obs","y_mean_obs","x_sd_obs","y_sd_obs","x_skew_obs","y_skew_obs","x_kurtosis_obs","y_kurtosis_obs","block","condition_label","condition_value","score_type","latent_effect_base_full","latent_correlation_base_full","latent_effect_condition_full","latent_correlation_condition_full","latent_effect_condition_selected","latent_correlation_condition_selected","delta_effect_from_base_full","delta_effect_from_condition_full","delta_effect_from_condition_selected","selection_effect_on_latent_d","latent_n_full","latent_n_selected","n_items","loading","n_cat","spacing","shift_direction","shift_magnitude","central_sd","rep_id","n_input","beta","baseline_loading","baseline_n_cat","baseline_spacing","baseline_shift_direction","baseline_shift_magnitude","baseline_central_sd","baseline_restriction","restriction_lower_q","restriction_upper_q","ceiling","test_rep","sample_size","design_beta","design_id"
0.141666666666667,51,360,100,100,NA,NA,0.5,0.692951912174839,0.0904166666666667,0.141666666666667,FALSE,FALSE,NA,250,20,19,0.175423580658949,23.996,24.08,4.10259786439614,4.15773339548748,-0.577576003918014,-0.466439641752801,2.84515448283611,2.57138356059708,"1D_threshold_shift","lower_1.00","lower_1.00","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.00928303510904457,0.00928303510904457,0.00928303510904457,0,250,250,6,0.7,5,"shifted","lower",1,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.134297520661157,65,484,100,100,NA,NA,0.5,0.692951912174839,0.0680785123966942,0.134297520661157,FALSE,FALSE,NA,250,23,23,0.180924976842457,15.088,14.984,4.63272105977369,4.83624867069708,0.319950166370319,0.372555802458654,2.63648954951206,2.48421522691366,"1D_threshold_shift","upper_0.50","upper_0.50","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.00191388910353493,0.00191388910353493,0.00191388910353493,0,250,250,6,0.7,5,"shifted","upper",0.5,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.0545454545454545,24,440,100,100,NA,NA,0.5,0.692951912174839,0.00863636363636363,0.0545454545454545,FALSE,FALSE,NA,250,21,21,0.256040326246995,13.82,13.636,4.42560095072979,4.49626172257706,0.42353619671195,0.368062734376511,2.64953834209225,2.4001360413485,"1D_threshold_shift","upper_0.70","upper_0.70","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,-0.0778381770121676,-0.0778381770121676,-0.0778381770121676,0,250,250,6,0.7,5,"shifted","upper",0.7,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.0816993464052288,25,306,100,100,NA,NA,0.5,0.692951912174839,0.0450980392156863,0.0816993464052288,FALSE,FALSE,NA,250,19,18,0.159493088813287,12.056,12.08,4.16005869590967,4.1091532658504,0.602603332639865,0.49607182211501,2.51682100641308,2.33588697818329,"1D_threshold_shift","upper_1.00","upper_1.00","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,-0.0506842851523933,-0.0506842851523933,-0.0506842851523933,0,250,250,6,0.7,5,"shifted","upper",1,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.152941176470588,52,340,100,100,NA,NA,0.5,0.692951912174839,0.0527941176470588,0.152941176470588,FALSE,FALSE,NA,175,16,21,0.152075082043426,15.84,17.6285714285714,3.48025629918918,4.77352441114285,-0.607531065987776,0.190382413077112,2.92084307714645,2.3058917609668,"1E_range_restriction","x_lower","x_lower","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.222062972320195,0.185146557318996,0.0205575449129662,0.0205575449129662,-0.0691217958496071,0.0896793407625733,250,175,6,0.7,5,"central","none",0,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.0681114551083591,22,323,100,100,NA,NA,0.666666666666667,0.653321328180018,0.0961300309597523,0.0681114551083591,FALSE,FALSE,NA,175,18,20,0.0593451297494691,20.2285714285714,18.8228571428571,3.58064492269163,4.62719880719573,0.396845043759779,-0.0508823786662821,2.57028080174609,2.20215538765985,"1E_range_restriction","x_upper","x_upper","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.0228538717265555,0.0822920267164232,-0.064272176449263,-0.064272176449263,0.0452575833818036,-0.109529759831067,250,175,6,0.7,5,"central","none",0,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.046875,18,384,100,100,NA,NA,0.666666666666667,0.653321328180018,0.0734375,0.046875,FALSE,FALSE,NA,175,25,17,0.133754331166197,17.2514285714286,15.56,4.90656207499005,3.68993660974115,0.0131371365729142,-0.37884441064114,2.6662849033111,2.40198143450261,"1E_range_restriction","y_lower","y_lower","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.051632143413896,0.090463844389274,-0.0855086315576221,-0.0855086315576221,-0.00475714341389596,-0.0807514881437261,250,175,6,0.7,5,"central","none",0,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.117224880382775,49,418,100,100,NA,NA,0.5,0.692951912174839,0.110885167464115,0.117224880382775,FALSE,FALSE,NA,175,23,20,0.224760364874803,18.5257142857143,19.9428571428571,4.49497438763386,3.96640241423616,0.130614097181933,0.316232650880729,2.7310890407394,2.50853030633717,"1E_range_restriction","y_upper","y_upper","sum",0.132383631557622,0.232248832756741,0.132383631557622,0.232248832756741,0.230263322764359,0.220054805479323,-0.015158751174847,-0.015158751174847,-0.113038442381584,0.0978796912067372,250,175,6,0.7,5,"central","none",0,1.2,1,250,0.2,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.2,1
0.126654064272212,67,529,100,100,NA,NA,0.5,0.692951912174839,0.0978260869565217,0.126654064272212,FALSE,FALSE,NA,250,24,24,0.320222643278366,18.164,17.944,4.65529710809725,4.76652315339887,0.0785392580347497,-0.0848630568546665,2.45294463355439,2.64413544837959,"1A_score_construction","baseline_scores","baseline","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.131414228243041,-0.131414228243041,-0.131414228243041,0,250,250,6,0.7,5,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.155009862135015,3.67151839079901,23.6857083815808,100,100,NA,NA,0.5,0.692951912174839,0.133705082249334,0.155009862135015,FALSE,FALSE,NA,250,235,233,0.308349654427184,-7.31599433741157e-05,-0.000889573441525481,0.897143029268476,0.909515718350015,0.0603578319542563,-0.0699079259325651,2.74997967451233,2.9331720935334,"1A_score_construction","baseline_scores","baseline","factor",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.103058430380238,-0.103058430380238,-0.103058430380238,0,250,250,6,0.7,5,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
